Value/K,Name,Description,IsSummary,IsDefault,IsActive
2220,Fabricación de productos de plástico.,"Esta clase incluye procesamiento de resinas de plástico nuevas o usadas (recicladas) en productos intermedios o finales, utilizando procesos como moldeado por compresión, extrusión, inyección, golpe y fundición. En la mayoría de estos, el proceso productivo es tal que una amplia variedad de productos puede ser hechos. Esta clase incluye: fabricación de productos plásticos semi elaborados: planchas plásticas, hojas, bloques, capas, chapas, tiras, etc. (sean autoadhesivos o no); fabricación de productos plásticos terminados: tubos plásticos, cańos y mangueras, accesorios de cańos y mangueras; fabricación de artículos plásticos para el empaque de bienes: bolsas de plástico, sacos, contenedores, cajas, fundas, garrafones, botellas, etc. fabricación de artículos plásticos de construcción: puertas plásticas, ventanas, marcos, contrapuertas, persianas, zócalos; tanques, reservorios; piso plástico, cubridores de pared o techo en rollos o en la forma de azulejos etc.; artículos plásticos sanitarios como bańeras plásticas, duchas, lavabo, bacín, tanques de inodoros, etc.; fabricación de utensilios de mesa y cocinca de plástico y artículos de tocador; película de celofán u hojas; fabricación de cubridores de piso resistentes, como vinilo, linóleum, etc.; fabricación de piedra artificial; fabricación de diversos productos de plástico: artículos de tocado de plástico, accesorios calorifugos, accesorios de iluminación; suministros de oficina o escuela; artículos de prendas de vestir (solo si esta sellados juntos no cosidos) accesorios para muebles, estatuilla, correa de transmisión y transportación, cintas autoadhesivas de plástico, papel mural plástico, hormas de zapato de plástico, boquillas de plástico de cigarros y cigarrillos, peines, ruleros de plástico, novedades de plástico, etc. Esta clase excluye: fabricación de equipaje de plástico, ver 1512; fabricación de calzado de plástico, ver 1520; fabricación de plásticos en formas primarias, ver 2013; fabricación de artículos de caucho natural o sintético, ver 221; fabricación de muebles de plástico, ver 3100; fabricación de colchones de plástico celular no enfundados, ver 3100; fabricación de artículos deportivos de plástico, ver 3230; fabricación de juegos y juguetes de plástico, ver 3240; fabricación de aplicaciones medicas y dentales de plástico, ver 3250; fabricación de artículos oftálmicos de plástico, ver 3250; fabricación de sombreros de plástico duro y otro equipo de seguridad personal de plástico, ver 3290.",N,N,Y
2310,Fabricación de vidrio y de productos de vidrio.,"Esta clase incluye vidrio en todas sus formas, hecho por cualquier proceso y artículos de vidrio: Esta clase incluye: fabricación de vidrio plano, incluyendo cableado, coloreado o teńido de vidrio plano; fabricación de templado o laminado de vidrio plano; fabricación de vidrio en varillas o tubos; fabricación de losas de vidrio; fabricación de espejos de vidrio, fabricación de unidades amuralladas calorífugas de vidrio, fabricación de botellas y otros envases de vidrio o cristal; fabricación de vasos y otros vidrios domésticos o artículos de cristal; fabricación de fibra de vidrio, incluyendo lana de vidrio, vidrio óptico y elementos ópticos no trabajados óptimamente; fabricación de artículos de vidrio utilizados en joyería de imitación; fabricación de vidrio aislante y accesorios de vidrio aislante; fabricación de fundas de vidrio para lámparas; fabricación de figuritas de vidrio. Esta clase excluye: fabricación de telas tejidas de hilos de vidrio, ver 1312; fabricación de elementos ópticos trabajados óptimamente, ver 2670; fabricación de cable de fibra óptica para transmisión de datos o transmisión en vivo de imágenes, ver 2731; fabricación de juguetes de vidrio, ver 3240; fabricación de jeringas y otro equipamiento medico de laboratorio, ver 3250.",N,N,Y
2391,Fabricación de Productos Refractarios.,"Esta clase incluye: fabricación de mortero y hormigón refractario, etc.; fabricación de bienes de cerámica refractaria: artículos aislantes de cerámica de tierras silíceas fósiles; ladrillos, bloques y azulejos refractarios, etc.; Retortas, crisoles, muflas, toberas, tubos, cańos, etc.; Esta clase también incluye: fabricación de artículos refractarios que contienen magnesita, dolomita o cromita",N,N,Y
2392,Fabricación de Materiales de Arcilla para la Construcción.,"Esta clase incluye: fabricación de cerámica no refractaria o azulejos de pared, cubos mosaicos, etc.; fabricación de baldosas y losas no refractarias; fabricación de materiales de construcción estructurales de arcilla no refractaria: fabricación de ladrillos de cerámica, tejas, cańones de chimenea, tubos, empalmes etc.; fabricación de bloques para pisos en arcilla horneada; fabricacion de aparatos sanitarios de ceramica. Esta clase excluye: fabricación de piedra artificial (ejemplo mármol) ver 2220; fabricación de productos de cerámica refractarios, ver 2391",N,N,Y
2393,Fabricación de Otros Productos de Cerámica y Porcelana.,"Esta clase incluye: fabricación de utensilios de mesa de cerámica y otros artículos domésticos y de tocador; fabricación de estatuillas y otros artículos de cerámica ornamental; fabricación de aislantes eléctricos y artículos aislantes de cerámica; fabricación de productos de cerámica para laboratorios, química e industria; fabricación de potes de cerámica, jarros y artículos similares del tipo usados para transporte o empaque de bienes; fabricacion de muebles ceramicos; fabricacion de productos ceramicos ncp Esta clase excluye: fabricación de piedra artificial (ejemplo mármol) ver 2220; fabricación de artículos de cerámica refractaria, ver 2391; fabricación de materiales de construcción de cerámica; fabricación de aparatos sanitarios de cerámica, ver 2392; fabricación de joyería de imitación, ver 3212; fabricación de juguetes de cerámica, ver 3240; fabricación de dientes artificiales, ver 3250",N,N,Y
2394,"Fabricación de Cemento, de la Cal y del Yeso.","Esta clase incluye: fabricación de  cemento hidráulico y en forma de clinca, incluido Pórtland, cemento aluminoso y cemento hipersulfatado; fabricación de cal viva, cal apagada y cal hidráulica; fabricación de yesos de yeso calcinado o sulfato de calcio; fabricación de dolomita calcinada. Esta clase excluye: fabricación de morteros refractarios, concretos, etc., ver 2391; fabricación de artículos de cemento, ver 2395; fabricación de artículos de yeso, ver 2395; fabricación de concreto listo para mezcla y concreto seco y mezclado y morteros, ver 2395; fabricación de cemento usado en odontología, ver 3250",N,N,Y
2395,"Fabricación de Artículos de Hormigón, de Cemento y de Yeso.","Esta clase incluye: fabricación de hormigón prefabricado, cemento o artículos de piedra artificial para uso en construcción: losetas, baldosas, ladrillos, planchas, láminas, tableros, tubos y postes, etc.; fabricación de componentes estructurales prefabricados para edificios o ingeniería civil de cemento, hormigón o piedra artificial; fabricación de artículos de yeso para uso en construcción: planchas, láminas, tableros, etc.; fabricación de materiales de construcción de sustancias vegetales (lana de madera, paja, cańas y juncos) aglomeradas con cemento, yeso u otro aglutinante mineral; fabricación de artículos de asbesto cemento, fibrocemento de celulosa y materiales similares: láminas lisas y onduladas, tableros, losetas, tubos, cańos, tanques de agua, cisternas, lavabos, lavaderos, cántaros, muebles, marcos para ventanas, etc.; fabricación de otros artículos de hormigón, yeso, cemento o piedra artificial: estatuas, muebles, bajorrelieves y altorrelieves, jarrones, macetas; fabricación de mortero en polvo; fabricación de mezcla preparada y seca para hormigón y mortero. Esta clase excluye: fabricación de cemento y mortero refractario, ver 2391",N,N,Y
2396,"Corte, Tallado y Acabado de la Piedra.","Esta clase incluye el corte, tallado y acabado de la piedra para construcción, cementerios, carreteras, techos; fabricación de muebles de piedra Esta clase excluye: producción de piedra en bruto sin desbastar, actividades de canteras, ver 0810; producción de muelas de molino, piedras abrasivas y artículos similares, ver 2399; actividades de escultores, ver 9000.",N,N,Y
2399,Fabricación de Otros Productos Minerales No metálicos.,"Esta clase incluye: fabricación de muelas de molino, piedras de amolar y de pulimentar, y productos abrasivos naturales y artificiales, incluso productos abrasivos sobre una base suave (ejemplo papel lija); materiales de fricción y artículos sin montar de esos materiales de fricción con base de otras sustancias minerales y de celulosa; fabricación de materiales aislantes de origen mineral : lana de escorias, lana de roca y otras lanas minerales similares; vermiculita descamada, arcillas dilatadas y materiales similares para aislamiento térmico y sonoro, y para absorber el sonido; fabricación de artículos de diversas sustancias mineral: mica labrada y artículos de mica, de turba y de grafito (que no sean artículos eléctricos) etc.; fabricación de artículos de asfalto y de materiales similares, ejemplo adhesivos basados en asfalto, brea de alquitrán de hulla etc.; productos de fibras de grafito y carbón (excepto electrodos y aplicaciones eléctricas). Esta clase excluye: fabricación de lana de vidrio y productos de lana de vidrio no tejidos, ver 2310",N,N,Y
2410,Industrias básicas de hierro y acero básicos.,"Esta clase incluye actividades tales como reducción directa de mineral de hierro, producción de hierro en lingotes en forma líquida o sólida, conversión de lingotes de hierro en acero, elaboración de ferro aleaciones y elaboración de productos de acero. El hierro y acero producido es transportado en formas básicas como: placas. hojas, tiras, lingotes, varas o alambre. Esta clase incluye: operación de estufas, conversores de acero, talleres de laminado tubular y acabado; producción de hierro en lingotes y hierro especular en lingotes. bloques u otras formas primarias; producción de ferro aleaciones; producción de productos ferrosos por reducción directa de hierro y otros productos de hierro esponjoso, hierro de excepcional pureza por electrolisis u otros procesos químicos; producción de hierro en granos y en polvo; producción de acero en lingotes u otras formas primarias; producción de productos semi-terminados de acero; fabricación de productos de acero laminado en caliente, frió o plano; fabricación de lingotes y varas de acero laminados en caliente; fabricación de secciones abiertas laminadas en aliente de acero; fabricación de acero en lingotes y secciones sólidas de acero por trefilado, molido o doblado en frió; fabricación de secciones abiertas por formado en frío sobre un laminado o plegado en una prensa de productos laminados planos de acero; fabricación de alambre de acero por trefilado en frío o estirado; fabricación de viruta de hojas de acero y soldado de secciones abiertas de acero; fabricación de rieles de ferrocarril (rieles no ensamblados) de acero; fabricación de fabricación de tubos de acero sin costura, por laminado en caliente, extrusión en caliente o estirado en caliente o en frío o laminado en frío; fabricación de tubos soldado de acero, por formado en frío o en caliente y soldaduras entregadas como soldado o procesos más adicionales por estirado o laminado en frío o fabricación por formado en caliente, soldadura o rebaje; fabricación de accesorios de tubos como pestańas planas y pestańas con cuello forjado, accesorios de soldadura, roscas y casquillos para soldaduras. Esta clase excluye: fabricación de tubos, cańos y perfiles huecos y de accesorios de tubos o cańos de hierro fundido, ver 2431; fabricación de tubos y cańos de acero sin costura por fundición centrífuga, ver 2431; fabricación de tubos o cańos de acero fundido, ver 2431,",N,N,Y
